,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
164,2015-04-17,Albany,10.5,20.6,0.0,3.8,9.2,,,NW,SW,9.0,37.0,74.0,66.0,1026.2,1021.8,0.0,6.0,15.0,19.2,Yes
165,2016-07-20,Albany,8.5,,0.0,4.2,,,,NE,,9.0,,75.0,,1015.1,1010.1,1.0,,11.0,,Yes
166,2014-07-24,Albany,10.2,16.2,2.4,1.4,7.7,,,SSW,WSW,6.0,7.0,76.0,62.0,1019.1,1018.2,2.0,3.0,13.5,15.5,No
167,2016-01-17,Albany,19.5,24.2,0.2,7.8,6.8,,,W,,19.0,,86.0,,1012.0,1010.8,7.0,,21.1,,Yes
168,2010-02-26,Albany,20.2,24.0,0.0,9.0,5.2,,,ENE,E,24.0,20.0,76.0,65.0,1021.1,1020.1,7.0,6.0,21.8,22.8,No
169,2010-12-29,Albany,17.5,21.5,0.0,7.6,10.3,,,ENE,E,15.0,31.0,57.0,58.0,1016.5,1013.5,7.0,1.0,19.6,20.4,No
170,2015-10-22,Albany,16.4,,0.0,6.0,7.0,,,E,,19.0,,87.0,,1015.3,1010.7,7.0,,19.8,,No
171,2012-09-28,Albany,6.5,15.7,21.8,6.0,1.2,,,WSW,WSW,39.0,17.0,81.0,73.0,1021.0,1021.9,7.0,8.0,11.4,12.5,No
172,2014-07-23,Albany,10.4,15.5,3.8,2.2,5.8,,,WNW,WSW,6.0,20.0,95.0,74.0,1019.7,1017.0,8.0,6.0,10.4,13.9,Yes
173,2016-01-31,Albany,18.5,21.2,7.0,5.0,0.8,,,SSW,,4.0,,91.0,,1000.3,1002.9,8.0,,20.0,,Yes
174,2013-05-06,Albany,13.6,21.6,0.0,,,,,W,SW,4.0,9.0,91.0,81.0,1014.2,1011.4,8.0,6.0,16.2,19.5,No
175,2010-11-03,Albany,16.6,26.8,0.0,8.0,12.6,,,NNE,ENE,7.0,24.0,47.0,55.0,1019.3,1015.4,3.0,1.0,23.6,24.9,No
176,2010-06-11,Albany,6.6,16.6,0.0,0.6,7.4,,,NNE,E,4.0,6.0,80.0,55.0,1028.3,1025.0,6.0,7.0,8.5,16.2,No
177,2011-08-16,Albany,4.8,13.4,37.6,5.0,8.9,,,SW,SW,52.0,39.0,70.0,55.0,1013.5,1017.7,6.0,6.0,11.2,13.0,Yes
178,2012-08-17,Albany,10.1,17.7,0.8,1.4,4.0,,,WSW,ESE,2.0,13.0,89.0,74.0,1025.9,1022.3,8.0,5.0,12.0,15.5,No
179,2015-05-13,Albany,11.0,20.2,0.0,2.6,9.7,,,NE,SE,15.0,19.0,66.0,49.0,1033.6,1029.0,0.0,1.0,13.0,19.5,No
180,2012-11-23,Albany,15.0,21.1,0.0,6.2,5.2,,,WSW,SSW,28.0,11.0,67.0,76.0,1011.8,1013.7,8.0,6.0,19.4,19.2,No
181,2011-08-15,Albany,7.2,18.5,0.8,1.6,6.3,,,NNW,W,11.0,6.0,73.0,85.0,1006.6,1000.9,1.0,8.0,14.0,12.8,Yes
182,2010-09-27,Albany,11.4,15.1,0.6,2.8,4.7,,,ESE,SE,19.0,20.0,58.0,62.0,1026.9,1025.1,7.0,5.0,13.8,14.9,No
183,2013-10-26,Albany,14.6,17.6,0.6,4.0,1.6,,,ESE,ESE,20.0,26.0,85.0,90.0,1022.0,1023.1,8.0,8.0,16.5,15.8,Yes
184,2011-11-04,Albany,15.5,23.0,31.2,9.4,3.5,,,NNW,WSW,7.0,31.0,75.0,75.0,1002.9,1003.0,6.0,7.0,21.5,19.3,Yes
185,2009-02-15,Albany,19.0,31.0,1.8,0.0,11.6,,,NNE,ESE,6.0,20.0,70.0,79.0,1009.5,1005.3,1.0,0.0,22.0,25.0,No
186,2013-05-27,Albany,11.3,23.1,0.0,1.6,6.3,,,NNW,N,2.0,7.0,88.0,61.0,1013.6,1009.8,6.0,6.0,14.0,21.1,Yes
187,2017-06-21,Albany,,19.5,,,,,,,,,,,,1016.6,1012.3,,,,,Yes
188,2011-10-13,Albany,11.7,17.7,1.4,3.0,7.4,,,WSW,WSW,46.0,43.0,92.0,56.0,1008.4,1012.1,8.0,5.0,13.9,15.7,No
189,2010-10-31,Albany,8.3,19.1,0.0,3.2,12.7,,,NNE,ESE,6.0,30.0,52.0,60.0,1028.2,1023.8,0.0,0.0,17.0,18.0,No
190,2017-03-21,Albany,,20.0,0.0,,,,,ENE,,28.0,,65.0,,1017.8,1013.7,7.0,,17.6,,No
191,2009-12-31,Albany,15.0,19.5,0.0,0.8,10.0,,,ESE,ESE,7.0,7.0,61.0,61.0,1019.6,1015.9,8.0,0.0,17.0,17.0,No
192,2014-03-02,Albany,14.8,23.7,0.0,9.0,6.6,,,NNW,SW,6.0,11.0,85.0,78.0,1017.1,1015.4,1.0,2.0,20.2,22.5,No
193,2016-10-26,Albany,11.2,17.6,0.0,4.0,,,,NW,,6.0,,78.0,,1020.6,1018.5,6.0,,14.5,,No
194,2014-08-11,Albany,12.2,18.2,0.0,2.0,9.0,,,NE,E,4.0,31.0,80.0,59.0,1032.4,1031.0,3.0,0.0,14.0,17.3,No
195,2010-04-24,Albany,10.0,18.5,0.0,3.0,9.9,,,NNW,ESE,2.0,17.0,70.0,58.0,1024.7,1022.6,6.0,2.0,14.8,18.0,No
196,2014-07-09,Albany,9.2,16.7,5.4,3.2,0.7,,,,NNW,0.0,6.0,89.0,76.0,1024.3,1022.5,7.0,6.0,11.8,15.0,No
197,2012-10-31,Albany,13.7,19.1,0.0,4.4,2.5,,,E,E,33.0,31.0,52.0,52.0,1022.3,1022.4,6.0,5.0,16.3,16.8,No
198,2017-02-23,Albany,14.9,22.0,0.0,4.2,,,,SW,,4.0,,72.0,,1023.9,1022.2,6.0,,18.5,,No
199,2015-01-16,Albany,14.5,22.6,0.0,7.2,12.2,,,SW,S,9.0,7.0,70.0,65.0,1019.8,1017.9,7.0,0.0,19.0,21.8,No
200,2012-10-02,Albany,12.8,27.2,0.0,7.2,4.2,,,NNW,WNW,15.0,9.0,23.0,36.0,1010.5,1006.5,8.0,6.0,24.9,26.9,No
201,2012-07-30,Albany,10.2,20.7,0.0,3.2,7.9,,,NNE,N,6.0,13.0,64.0,40.0,1025.1,1019.6,5.0,7.0,13.0,18.7,No
202,2014-01-26,Albany,20.0,24.0,0.0,7.4,4.5,,,SW,S,11.0,20.0,77.0,71.0,1012.4,1011.9,6.0,8.0,21.0,20.7,No
203,2015-01-24,Albany,17.2,20.1,0.0,7.6,2.0,,,SSW,S,19.0,15.0,63.0,68.0,1018.0,1017.9,7.0,7.0,18.4,19.4,No
204,2008-12-17,Albany,14.5,19.0,0.2,4.0,2.5,,,W,SW,6.0,28.0,69.0,64.0,1018.3,1018.3,7.0,5.0,17.2,18.0,No
205,2013-09-23,Albany,11.3,19.2,11.2,4.0,5.6,,,NW,NW,15.0,19.0,71.0,56.0,994.5,993.9,7.0,6.0,14.1,19.0,Yes
206,2016-12-18,Albury,9.0,26.3,0.0,,,W,35.0,SSW,ESE,15.0,13.0,40.0,22.0,1019.1,1016.7,,,15.3,24.0,No
207,2010-09-12,Albury,4.5,16.3,0.0,,,N,22.0,ESE,NW,9.0,6.0,84.0,51.0,1022.5,1017.5,,8.0,10.2,15.4,No
208,2009-06-13,Albury,1.8,12.4,0.0,,,ENE,28.0,E,NE,4.0,15.0,86.0,60.0,1018.3,1013.0,,4.0,5.9,12.1,No
209,2014-05-16,Albury,6.6,20.2,0.0,,,E,15.0,ENE,SE,6.0,7.0,85.0,61.0,1030.2,1027.9,,,12.9,20.0,No
210,2015-05-04,Albury,5.0,22.3,0.0,,,WNW,17.0,NNE,N,2.0,11.0,80.0,37.0,1017.5,1013.3,,,12.4,21.2,No
211,2012-08-21,Albury,2.1,16.4,0.0,,,N,33.0,SE,NE,7.0,19.0,84.0,45.0,1020.1,1015.3,2.0,1.0,7.9,15.6,No
212,2013-08-08,Albury,5.9,15.9,8.2,,,ENE,37.0,WSW,E,9.0,6.0,81.0,55.0,1014.4,1015.0,,,8.4,13.8,No
213,2014-10-31,Albury,9.1,33.8,0.0,,,NW,39.0,SE,NNW,7.0,7.0,60.0,19.0,1012.0,1005.2,,8.0,17.0,31.9,No
214,2014-01-02,Albury,16.7,27.7,0.0,,,W,31.0,WNW,WNW,6.0,20.0,61.0,22.0,1006.1,1005.8,1.0,1.0,22.3,26.4,No
215,2015-05-29,Albury,9.1,15.8,11.2,,,WNW,30.0,,WSW,0.0,13.0,100.0,64.0,1022.6,1021.8,1.0,7.0,11.0,14.0,No
216,2012-04-11,Albury,3.0,20.1,0.0,,,SSW,20.0,WSW,ENE,4.0,6.0,68.0,34.0,1034.1,1031.0,,,10.0,19.0,No
217,2012-10-28,Albury,6.2,23.7,0.0,,,SSW,20.0,ESE,NW,7.0,9.0,63.0,35.0,1023.9,1021.1,,,13.7,22.5,No
218,2015-06-19,Albury,5.8,13.7,16.4,,,SSE,22.0,S,S,11.0,7.0,78.0,54.0,1021.3,1020.2,,3.0,8.5,13.2,No
219,2014-11-29,Albury,14.7,32.3,0.0,,,NE,30.0,SE,ENE,11.0,9.0,53.0,29.0,1016.4,1011.2,2.0,,22.4,31.5,No
220,2012-09-23,Albury,4.2,20.7,0.0,,,WNW,48.0,ESE,WNW,11.0,30.0,79.0,45.0,1009.4,1008.3,1.0,3.0,13.0,18.9,No
221,2017-03-10,Albury,11.0,32.7,0.0,,,WSW,33.0,,WSW,0.0,19.0,51.0,20.0,1016.9,1012.9,,,17.4,31.7,No
222,2014-10-09,Albury,5.7,21.5,0.0,,,WNW,24.0,ESE,NNW,7.0,6.0,78.0,41.0,1023.8,1019.7,,,11.9,21.0,No
223,2012-04-03,Albury,12.9,29.9,0.0,,,NNE,30.0,ESE,N,9.0,13.0,75.0,41.0,1015.6,1012.0,7.0,2.0,18.4,29.1,No
224,2009-02-10,Albury,14.9,27.3,0.0,,,SSE,41.0,SSE,SE,20.0,13.0,50.0,30.0,1011.6,1008.5,,1.0,17.4,25.8,No
225,2013-09-25,Albury,10.6,24.0,0.2,,,WNW,31.0,E,NW,6.0,13.0,68.0,44.0,1009.0,1007.4,1.0,,18.0,23.7,No
226,2016-11-18,Albury,14.0,29.9,0.0,,,SSE,22.0,SE,ESE,7.0,13.0,66.0,45.0,1016.1,1013.0,,,21.7,29.1,No
227,2014-05-04,Albury,7.9,15.1,0.4,,,W,39.0,W,W,24.0,22.0,77.0,53.0,1006.7,1009.2,3.0,4.0,9.9,13.5,No
228,2015-08-09,Albury,0.8,11.0,0.0,,,ENE,13.0,ESE,E,4.0,9.0,100.0,74.0,1024.3,1019.8,8.0,8.0,4.9,10.8,No
229,2010-03-16,Albury,12.5,28.6,0.0,,,ENE,46.0,,SSW,0.0,4.0,73.0,28.0,1023.8,1021.0,,,16.1,28.1,No
230,2014-07-15,Albury,3.5,11.3,0.2,,,NE,24.0,SE,NE,6.0,13.0,96.0,90.0,1022.7,1018.1,8.0,8.0,6.0,11.0,Yes
231,2012-09-24,Albury,5.3,15.0,0.0,,,W,43.0,W,W,19.0,26.0,74.0,44.0,1015.8,1016.1,,5.0,11.0,14.7,No
232,2012-09-06,Albury,7.7,17.2,0.2,,,NNW,44.0,NNW,N,20.0,22.0,69.0,57.0,1009.5,1008.1,7.0,8.0,12.4,15.9,Yes
233,2009-08-26,Albury,4.2,14.4,3.6,,,NW,43.0,NNW,NW,13.0,30.0,83.0,56.0,1016.1,1014.4,,8.0,6.9,13.6,No
234,2012-09-08,Albury,7.5,15.2,3.4,,,WNW,46.0,W,WNW,22.0,24.0,86.0,63.0,1017.9,1017.4,8.0,8.0,9.6,14.0,No
235,2009-03-27,Albury,10.1,27.6,0.0,,,WNW,43.0,,W,0.0,11.0,63.0,30.0,1023.0,1020.7,,,16.5,26.8,No
236,2014-10-11,Albury,7.1,27.4,0.0,,,SSE,20.0,SE,SSE,7.0,15.0,70.0,46.0,1016.4,1013.3,,,14.7,26.6,No
237,2009-09-04,Albury,6.3,16.9,1.4,,,NW,35.0,ESE,WNW,6.0,13.0,85.0,58.0,1014.4,1012.3,1.0,,12.5,15.5,No
238,2015-03-28,Albury,5.5,23.9,0.0,,,SSE,20.0,S,NNW,6.0,7.0,76.0,26.0,1024.4,1021.7,,,10.1,21.9,No
239,2015-04-28,Albury,3.6,18.5,0.0,,,SSE,22.0,,NE,0.0,6.0,77.0,38.0,1027.3,1025.1,,,11.1,17.8,No
240,2016-12-26,Albury,17.6,36.5,0.0,,,SW,48.0,NNE,N,11.0,19.0,45.0,26.0,1012.0,1008.3,,1.0,28.0,34.0,Yes
241,2016-05-12,Albury,10.8,17.2,2.0,,,NNW,44.0,WNW,W,17.0,19.0,96.0,86.0,1016.3,1017.0,8.0,8.0,14.4,15.8,No
242,2012-10-08,Albury,3.5,16.8,0.0,,,WNW,28.0,S,NNW,6.0,9.0,93.0,58.0,1016.0,1013.0,5.0,8.0,8.2,15.4,No
243,2009-07-21,Albury,0.8,17.7,0.0,,,N,43.0,ENE,ENE,4.0,17.0,87.0,46.0,1019.7,1013.4,,,6.6,17.6,No
244,2015-01-07,Albury,20.3,36.5,0.0,,,NNE,31.0,SE,NNE,9.0,19.0,54.0,29.0,1018.0,1013.3,2.0,,26.4,34.9,No
245,2016-12-15,Albury,13.8,29.8,0.0,,,NNE,33.0,SE,E,17.0,11.0,51.0,28.0,1013.8,1011.3,,,19.0,28.1,Yes
246,2013-08-09,Albury,2.6,11.2,0.0,,,NNW,20.0,ENE,N,9.0,11.0,95.0,85.0,1019.8,1016.6,8.0,8.0,7.2,10.4,Yes
247,2010-12-22,Albury,9.4,25.9,0.0,,,SW,28.0,ESE,SE,6.0,11.0,71.0,37.0,1018.4,1015.7,,,16.6,24.2,No
248,2015-11-25,Albury,10.0,33.8,0.0,,,N,52.0,SE,NNW,7.0,31.0,56.0,13.0,1011.6,1003.8,,,19.3,32.5,No
249,2013-11-28,Albury,14.2,35.4,0.0,,,NNW,76.0,SSE,WNW,7.0,33.0,56.0,13.0,1008.3,1002.8,,1.0,23.1,31.9,No
250,2010-10-06,Albury,11.1,24.9,0.0,,,W,69.0,ESE,N,11.0,20.0,80.0,52.0,1019.8,1014.4,,,17.4,24.5,Yes
251,2009-06-17,Albury,0.6,15.9,0.0,,,WSW,13.0,,W,0.0,2.0,94.0,52.0,1029.7,1027.7,,,5.6,14.9,No
252,2009-07-17,Albury,-0.3,14.4,0.2,,,N,17.0,NNE,SW,4.0,6.0,88.0,52.0,1022.4,1020.6,,,4.5,14.2,No
253,2013-08-29,Albury,9.8,20.0,2.8,,,WNW,57.0,E,NE,11.0,26.0,84.0,51.0,1018.8,1011.4,5.0,1.0,15.0,19.4,Yes
254,2009-05-14,Albury,6.9,16.3,0.0,,,WNW,35.0,WNW,WNW,17.0,19.0,77.0,59.0,1015.3,1013.1,8.0,8.0,10.3,15.3,No
255,2015-12-16,Albury,15.5,34.3,0.0,,,SE,30.0,SE,SSE,22.0,15.0,39.0,17.0,1014.0,1011.2,,,24.0,33.4,No
256,2010-12-31,Albury,15.7,38.1,0.0,,,N,46.0,ESE,N,2.0,9.0,55.0,22.0,1014.3,1010.7,,,23.3,36.7,No
257,2015-03-13,Albury,14.5,27.6,0.0,,,SE,57.0,SSE,S,17.0,11.0,49.0,33.0,1019.6,1016.8,,,16.9,26.3,No
258,2016-04-14,Albury,10.0,28.7,0.0,,,NNW,24.0,SSE,N,4.0,11.0,63.0,27.0,1028.5,1024.2,,3.0,16.9,28.2,No
259,2011-03-21,Albury,18.2,25.9,0.0,,,E,30.0,SSE,NE,4.0,15.0,75.0,59.0,1005.4,1002.5,,,19.3,24.9,No
260,2013-05-10,Albury,6.2,23.2,,,,SE,13.0,,SSE,0.0,9.0,86.0,38.0,1031.8,1027.9,,,12.4,23.2,No
261,2016-11-01,Albury,7.1,18.6,0.0,,,NW,33.0,NNW,W,7.0,17.0,63.0,43.0,1014.3,1011.6,7.0,5.0,11.7,17.1,No
262,2013-05-16,Albury,9.1,14.0,1.4,,,SW,50.0,NW,W,19.0,17.0,90.0,76.0,1010.7,1009.9,7.0,8.0,9.4,12.2,Yes
263,2013-01-05,Albury,19.8,43.4,0.0,,,NW,81.0,S,ESE,7.0,11.0,36.0,17.0,1012.4,1009.8,,1.0,30.7,42.4,Yes
264,2009-03-29,Albury,10.4,31.2,0.0,,,S,22.0,,SE,0.0,6.0,60.0,18.0,1022.4,1019.1,,,16.0,29.9,No
265,2013-11-25,Albury,11.5,26.7,0.0,,,ESE,48.0,SSE,SE,24.0,24.0,50.0,30.0,1010.7,1009.3,,,19.4,25.2,No
266,2015-12-10,Albury,14.2,31.5,0.0,,,W,46.0,NE,W,4.0,31.0,54.0,21.0,1013.9,1010.4,,2.0,22.5,29.9,No
267,2014-04-06,Albury,11.5,25.2,0.0,,,ESE,19.0,SE,S,9.0,6.0,65.0,43.0,1023.1,1020.8,,,17.9,24.2,No
268,2009-03-10,Albury,15.5,32.0,0.0,,,NE,50.0,ESE,E,2.0,4.0,51.0,25.0,1019.5,1016.2,,,20.1,30.8,Yes
269,2010-01-10,Albury,20.6,42.2,0.0,,,WSW,41.0,E,SW,9.0,15.0,38.0,8.0,1015.4,1011.2,,,27.8,41.2,No
270,2012-07-28,Albury,4.1,13.2,4.0,,,W,28.0,WNW,WNW,6.0,15.0,100.0,71.0,1020.8,1020.1,8.0,8.0,5.9,12.4,Yes
271,2013-08-27,Albury,8.1,17.8,0.4,,,ENE,17.0,NNE,ESE,2.0,7.0,91.0,60.0,1023.9,1019.7,,,10.6,17.2,No
272,2015-01-01,Albury,11.4,33.5,0.0,,,WSW,30.0,ESE,W,7.0,11.0,45.0,14.0,1013.5,1011.0,,,21.0,32.7,No
273,2009-09-02,Albury,1.0,16.8,0.0,,,ESE,24.0,ESE,E,9.0,9.0,82.0,45.0,1024.9,1020.2,,,7.0,16.0,No
274,2013-01-20,Albury,16.4,34.6,0.0,,,ENE,22.0,S,S,13.0,11.0,51.0,32.0,1014.5,1010.5,,,23.3,32.9,No
275,2011-01-30,Albury,16.7,35.4,0.0,,,SSE,28.0,SE,ESE,9.0,17.0,68.0,31.0,1019.0,1015.6,,,23.0,33.4,No
276,2010-08-02,Albury,5.4,14.7,18.6,,,W,39.0,W,WSW,15.0,19.0,85.0,56.0,1019.5,1018.7,4.0,8.0,7.8,13.7,No
277,2015-06-14,Albury,2.4,15.7,0.0,,,E,15.0,,E,0.0,9.0,100.0,72.0,1029.3,1025.9,2.0,6.0,6.1,14.4,No
278,2014-12-15,Albury,14.2,35.6,0.0,,,NNW,39.0,SE,WSW,9.0,9.0,51.0,18.0,1008.8,1004.3,,8.0,23.1,33.4,No
279,2010-03-12,Albury,10.6,25.0,0.0,,,NNE,20.0,S,W,4.0,4.0,72.0,40.0,1036.3,1033.6,,,14.2,24.1,No
280,2010-04-08,Albury,13.5,23.1,3.2,,,NW,46.0,WNW,WSW,13.0,20.0,84.0,53.0,1016.7,1015.3,1.0,1.0,17.5,23.0,No
281,2017-06-16,Albury,3.2,12.9,0.2,,,ENE,15.0,S,SE,6.0,7.0,100.0,80.0,1026.9,1024.7,8.0,,6.5,12.2,No
282,2012-05-09,Albury,7.2,17.0,0.0,,,WSW,26.0,S,SE,4.0,7.0,92.0,72.0,1021.1,1019.0,8.0,5.0,11.7,16.3,No
283,2015-05-06,Albury,2.7,15.5,0.0,,,WNW,41.0,W,WNW,13.0,19.0,73.0,55.0,1017.9,1017.0,,7.0,9.1,14.3,No
284,2011-11-02,Albury,11.4,22.2,0.0,,,W,46.0,W,WSW,11.0,28.0,64.0,51.0,1013.9,1011.1,,,14.9,21.2,No
285,2010-10-12,Albury,14.5,19.9,0.8,,,NNE,31.0,ESE,ENE,7.0,19.0,91.0,66.0,1027.7,1023.9,8.0,8.0,14.7,19.5,Yes
286,2015-04-01,Albury,10.4,29.1,0.0,,,N,33.0,,NNE,0.0,17.0,61.0,35.0,1023.1,1017.7,,2.0,15.1,27.4,No
287,2016-04-02,Albury,8.6,30.0,0.0,,,W,41.0,,W,0.0,19.0,73.0,21.0,1017.7,1015.2,,,12.6,29.1,No
288,2014-07-31,Albury,8.9,19.7,0.4,,,NNW,56.0,N,NNW,11.0,30.0,63.0,37.0,1012.1,1003.7,,,11.8,19.4,No
289,2012-07-25,Albury,2.9,14.6,0.0,,,NE,28.0,,NE,0.0,13.0,94.0,64.0,1021.9,1016.8,8.0,8.0,7.0,14.1,Yes
290,2011-02-17,Albury,18.9,29.2,5.8,,,ESE,30.0,,SSE,0.0,4.0,90.0,55.0,1012.9,1010.8,8.0,5.0,19.9,28.1,No
291,2014-03-13,Albury,12.1,29.1,0.0,,,SSW,20.0,,SSE,0.0,11.0,77.0,42.0,1018.8,1015.3,,,15.4,27.5,No
292,2010-01-26,Albury,15.1,35.9,0.0,,,WSW,39.0,,WSW,0.0,17.0,35.0,10.0,1010.0,1008.5,,,22.9,34.4,No
293,2009-02-22,Albury,15.5,33.2,0.0,,,NW,31.0,S,WNW,11.0,15.0,49.0,23.0,1015.6,1012.4,,,20.9,31.3,No
294,2016-02-19,Albury,13.9,32.9,0.0,,,WSW,44.0,ESE,NW,7.0,20.0,64.0,24.0,1011.4,1009.7,,,19.9,31.1,No
295,2016-11-25,Albury,8.2,22.0,0.0,,,W,41.0,SW,WSW,15.0,19.0,55.0,41.0,1015.5,1015.1,,,14.7,21.1,No
296,2009-04-24,Albury,10.6,16.2,0.0,,,WNW,39.0,ESE,NNE,7.0,4.0,74.0,86.0,1008.9,1002.4,8.0,8.0,14.9,15.1,Yes
297,2016-07-22,Albury,9.9,18.2,6.8,,,NNW,56.0,NNW,W,31.0,22.0,92.0,99.0,1003.6,999.5,8.0,8.0,16.8,12.7,Yes
298,2011-02-28,Albury,17.9,30.0,11.8,,,SE,20.0,SSE,ESE,7.0,11.0,85.0,55.0,1007.8,1003.7,4.0,7.0,20.4,28.5,No
299,2010-05-13,Albury,1.0,17.1,0.0,,,W,30.0,,W,0.0,20.0,79.0,55.0,1024.1,1019.9,,,6.4,16.9,No
300,2017-02-24,Albury,15.1,33.6,0.0,,,WSW,52.0,SSE,W,9.0,22.0,52.0,16.0,1019.4,1016.2,,,20.6,32.9,No
301,2016-06-06,Albury,7.2,12.3,1.2,,,W,31.0,WNW,NW,11.0,17.0,99.0,80.0,1004.9,1004.0,8.0,8.0,9.0,11.6,Yes
302,2013-05-03,Albury,1.7,20.6,0.0,,,NE,22.0,ENE,NNW,7.0,6.0,79.0,35.0,1027.4,1020.9,,,9.1,20.4,No
303,2016-06-07,Albury,9.0,12.6,3.6,,,WNW,37.0,WNW,NW,17.0,15.0,92.0,81.0,1004.3,1004.9,8.0,8.0,9.8,11.6,Yes
304,2009-12-31,Albury,21.1,33.2,0.0,,,N,44.0,ENE,NE,15.0,20.0,41.0,35.0,1016.8,1012.0,,1.0,28.1,31.1,Yes
305,2010-09-15,Albury,5.5,13.6,0.0,,,WSW,43.0,W,WNW,20.0,24.0,68.0,58.0,1015.2,1015.6,,7.0,9.5,13.4,No
306,2014-11-20,Albury,11.8,34.6,0.0,,,WSW,56.0,SSE,NNW,6.0,22.0,57.0,13.0,1012.7,1006.2,5.0,7.0,18.7,33.0,No
307,2011-10-31,Albury,6.4,23.1,0.0,,,SW,30.0,SE,W,19.0,13.0,60.0,41.0,1022.8,1019.6,,,14.1,21.3,No
308,2010-09-21,Albury,5.0,19.6,0.0,,,W,24.0,E,WNW,2.0,15.0,81.0,64.0,1025.2,1022.6,,,11.9,19.2,No
309,2012-08-09,Albury,5.7,11.8,11.2,,,SW,65.0,W,WSW,22.0,19.0,87.0,82.0,1018.0,1017.7,1.0,8.0,8.7,7.0,No
310,2011-11-27,Albury,15.0,27.0,14.0,,,,,W,,15.0,,76.0,,1009.4,,7.0,,16.6,,No
311,2013-07-26,AliceSprings,-0.8,22.9,0.0,4.0,10.6,E,31.0,,ENE,0.0,13.0,53.0,15.0,1024.8,1019.8,0.0,0.0,8.2,22.2,No
312,2009-12-14,AliceSprings,16.7,33.7,0.0,10.6,13.0,ESE,52.0,ESE,SE,11.0,15.0,31.0,18.0,1014.1,1010.4,2.0,1.0,25.8,32.9,No
313,2009-10-16,AliceSprings,11.3,25.8,0.0,11.4,,ESE,44.0,ESE,SE,30.0,24.0,25.0,15.0,1021.9,1018.5,0.0,1.0,20.1,24.8,No
314,2017-04-20,AliceSprings,18.3,30.1,0.2,2.0,,SSW,24.0,SSW,S,9.0,17.0,71.0,30.0,1020.1,1015.5,8.0,8.0,22.1,29.5,No
315,2012-05-12,AliceSprings,9.8,27.3,0.0,4.0,10.3,SE,50.0,ESE,ESE,11.0,19.0,42.0,20.0,1021.0,1017.0,0.0,,17.7,26.5,No
316,2010-01-03,AliceSprings,21.3,35.5,0.0,19.2,12.0,SSE,43.0,ESE,ESE,24.0,26.0,16.0,18.0,1012.9,1008.0,5.0,4.0,26.0,35.4,No
317,2015-03-18,AliceSprings,20.9,41.4,0.0,12.0,10.5,SW,26.0,SSW,ENE,6.0,7.0,27.0,11.0,1007.9,1004.1,1.0,2.0,31.3,39.7,No
318,2011-05-22,AliceSprings,12.1,23.0,0.0,6.4,9.8,SSW,31.0,WSW,SW,13.0,19.0,53.0,37.0,1018.9,1016.1,5.0,,16.6,22.0,No
319,2011-07-10,AliceSprings,-1.2,15.4,0.0,3.4,6.0,,,SW,SE,6.0,19.0,65.0,25.0,1027.1,1023.5,6.0,5.0,5.0,14.9,No
320,2009-09-29,AliceSprings,8.9,31.5,0.0,7.2,11.6,N,48.0,N,NW,19.0,11.0,11.0,6.0,1012.7,1006.7,0.0,0.0,21.7,30.6,No
321,2011-06-17,AliceSprings,0.9,20.7,0.0,2.6,10.1,,,W,SSE,7.0,17.0,58.0,21.0,1025.3,1022.2,0.0,1.0,8.6,20.4,No
322,2013-10-08,AliceSprings,13.5,38.4,0.0,11.6,11.9,ESE,57.0,E,E,26.0,26.0,8.0,6.0,1015.6,1010.9,0.0,0.0,28.8,36.1,No
323,2011-08-29,AliceSprings,6.0,28.6,0.0,7.0,11.2,SE,31.0,E,ESE,2.0,11.0,22.0,9.0,1022.8,1018.6,0.0,1.0,19.1,27.9,No
324,2009-04-28,AliceSprings,8.3,24.2,0.0,6.4,8.3,SE,35.0,E,SSE,4.0,19.0,44.0,23.0,1022.4,1018.6,7.0,7.0,17.3,23.6,No
325,2013-11-24,AliceSprings,18.6,37.4,0.0,9.6,8.8,NNE,39.0,ENE,NNE,24.0,13.0,17.0,14.0,1008.3,1002.5,1.0,5.0,28.2,37.0,No
326,2012-10-10,AliceSprings,14.9,27.4,0.0,14.4,9.8,SSE,59.0,ESE,S,31.0,28.0,18.0,19.0,1015.0,1013.7,2.0,3.0,23.7,26.6,No
327,2011-08-21,AliceSprings,2.6,23.2,0.0,5.0,11.0,ENE,39.0,E,ESE,11.0,22.0,47.0,22.0,1027.9,1023.8,0.0,0.0,13.2,22.4,No
328,2010-09-19,AliceSprings,5.8,15.7,2.8,0.2,7.3,ESE,46.0,SE,SE,26.0,28.0,73.0,48.0,1023.3,1021.2,3.0,7.0,10.6,14.5,No
329,2013-07-08,AliceSprings,6.1,13.8,0.0,5.2,0.0,E,39.0,SE,ESE,9.0,13.0,41.0,52.0,1028.9,1027.3,7.0,7.0,9.6,11.7,Yes
330,2016-11-14,AliceSprings,11.9,29.4,0.0,41.6,,E,43.0,ESE,SSE,28.0,20.0,18.0,11.0,1017.6,1014.3,,,21.7,27.9,No
